0000-0003-2719-0556,"('0000-0002-7382-0080', 0.025)","('0000-0003-3761-237X', 0.0125)","('0000-0003-0850-4337', 0.0125)","('0000-0002-9328-6399', 0.0125)","('0000-0002-6311-2611', 0.0125)"
0000-0003-2720-0507,"('0000-0002-7069-5958', 0.4736842105263157)","('0000-0002-4958-2166', 0.2105263157894736)","('0000-0001-5666-5990', 0.1052631578947368)","('0000-0003-1807-3657', 0.0526315789473684)","('0000-0001-7536-3453', 0.0526315789473684)"
0000-0003-2721-7763,"('0000-0002-2912-8273', 0.0526315789473684)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2722-6344,"('0000-0002-9493-9224', 1.0)","('0000-0002-6618-4856', 0.1875)","('0000-0003-3640-2338', 0.125)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2722-8534,"('0000-0002-5398-0597', 0.5)","('0000-0001-5330-150X', 0.25)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2728-0666,"('0000-0001-9639-905X', 0.0526315789473684)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2728-2397,"('0000-0003-1885-500X', 0.2857142857142857)","('0000-0001-9583-7505', 0.2857142857142857)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2728-7331,"('0000-0002-8823-9029', 0.8148148148148148)","('0000-0002-1584-2863', 0.7407407407407407)","('0000-0002-2044-8895', 0.037037037037037)","('0000-0002-0175-554X', 0.037037037037037)","('0000-0001-9180-4079', 0.037037037037037)"
0000-0003-2728-8537,"('0000-0002-3438-2807', 0.037037037037037)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2735-248X,"('0000-0001-8095-5197', 0.0625)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2735-2551,"('0000-0003-4848-3411', 0.238095238095238)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2735-3204,"('0000-0003-1023-9923', 0.0909090909090909)","('0000-0002-8946-0462', 0.0909090909090909)","('0000-0001-5376-4440', 0.0909090909090909)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2735-803X,"('0000-0002-2421-9942', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2737-5200,"('0000-0001-9871-4041', 0.0909090909090909)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2741-6383,"('0000-0002-4666-9610', 0.0909090909090909)","('0000-0001-7944-9289', 0.0909090909090909)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2742-8579,"('0000-0003-1355-0792', 0.1111111111111111)","('0000-0003-2893-8415', 0.0555555555555555)","('0000-0002-4499-3396', 0.0555555555555555)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2745-2456,"('0000-0002-7942-7837', 0.5)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2745-9965,"('0000-0002-2133-4304', 0.1)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2748-4722,"('0000-0002-7554-8324', 0.8208955223880597)","('0000-0002-3130-9807', 0.208955223880597)","('0000-0003-0586-2278', 0.044776119402985)","('0000-0002-9318-9732', 0.044776119402985)","('0000-0003-4655-7747', 0.0149253731343283)"
0000-0003-2750-9854,"('0000-0002-2724-7703', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2755-1307,"('0000-0003-0516-9502', 0.0909090909090909)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2757-4779,"('0000-0002-8867-1831', 0.0909090909090909)","('0000-0002-7654-4405', 0.0909090909090909)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2758-9399,"('0000-0002-5893-3124', 0.088235294117647)","('0000-0001-8484-4750', 0.088235294117647)","('0000-0003-0329-5249', 0.0588235294117647)","('0000-0002-8892-7104', 0.0294117647058823)","('0000-0002-4559-8152', 0.0294117647058823)"
0000-0003-2759-9781,"('0000-0003-1014-6225', 0.0769230769230769)","('0000-0002-9052-884X', 0.0769230769230769)","('0000-0002-0351-0538', 0.0769230769230769)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2760-9249,"('0000-0003-1711-1930', 0.25)","('0000-0002-6420-6046', 0.25)","('0000-0002-0824-9682', 0.25)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2763-5949,"('0000-0001-5879-6193', 0.0975609756097561)","('0000-0003-2563-9559', 0.073170731707317)","('0000-0003-2434-4206', 0.024390243902439)","('0000-0002-9601-7952', 0.024390243902439)","('0000-0002-7787-0122', 0.024390243902439)"
0000-0003-2769-9360,"('0000-0002-7282-2703', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2771-564X,"('0000-0002-9362-0086', 0.1702127659574468)","('0000-0002-2758-796X', 0.0425531914893617)","('0000-0003-2493-3609', 0.0212765957446808)","('0000-0002-7911-9471', 0.0212765957446808)","('0000-0001-5000-223X', 0.0)"
0000-0003-2772-6453,"('0000-0002-5843-9660', 0.1666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2772-8184,"('0000-0001-7254-1082', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2774-6390,"('0000-0003-1257-4637', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2774-9161,"('0000-0002-0105-5121', 0.0416666666666666)","('0000-0002-1653-9903', 0.0208333333333333)","('0000-0001-9444-0610', 0.0208333333333333)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2777-3479,"('0000-0002-0115-0647', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2778-0943,"('0000-0002-8318-7231', 0.25)","('0000-0002-7833-3388', 0.125)","('0000-0002-2420-5233', 0.125)","('0000-0001-7637-0006', 0.125)","('0000-0001-5000-223X', 0.0)"
0000-0003-2778-2789,"('0000-0001-9435-9441', 0.050632911392405)","('0000-0001-5277-4049', 0.0379746835443038)","('0000-0003-1942-5845', 0.0379746835443038)","('0000-0002-9658-9061', 0.0379746835443038)","('0000-0002-8057-2783', 0.0379746835443038)"
0000-0003-2778-4194,"('0000-0001-6651-7641', 0.5)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2787-566X,"('0000-0003-2220-5050', 0.2222222222222222)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2788-577X,"('0000-0003-0895-184X', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2792-0811,"('0000-0002-5318-6940', 0.0533333333333333)","('0000-0002-0323-4692', 0.0533333333333333)","('0000-0001-8024-9049', 0.04)","('0000-0001-8863-3491', 0.0266666666666666)","('0000-0003-2122-1622', 0.0133333333333333)"
0000-0003-2792-1857,"('0000-0002-2724-7703', 0.0666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2793-2388,"('0000-0002-5695-3877', 0.1111111111111111)","('0000-0003-2476-4251', 0.0277777777777777)","('0000-0002-4690-0085', 0.0277777777777777)","('0000-0002-4605-435X', 0.0277777777777777)","('0000-0002-3084-9414', 0.0277777777777777)"
0000-0003-2795-232X,"('0000-0002-7027-8396', 0.0384615384615384)","('0000-0001-8340-8885', 0.0384615384615384)","('0000-0003-4038-1912', 0.0128205128205128)","('0000-0003-1771-1346', 0.0128205128205128)","('0000-0003-1564-8531', 0.0128205128205128)"
0000-0003-2795-6013,"('0000-0003-0370-7872', 0.0697674418604651)","('0000-0003-0316-9402', 0.0232558139534883)","('0000-0001-6583-3482', 0.0232558139534883)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2796-0661,"('0000-0002-3303-0420', 0.6666666666666666)","('0000-0002-6526-5566', 0.1666666666666666)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2796-2659,"('0000-0001-9989-1760', 0.6666666666666666)","('0000-0002-1975-1141', 0.3333333333333333)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2796-7468,"('0000-0002-8028-1150', 0.073170731707317)","('0000-0002-7937-3226', 0.073170731707317)","('0000-0002-2663-2765', 0.024390243902439)","('0000-0001-8916-5570', 0.024390243902439)","('0000-0001-5000-223X', 0.0)"
0000-0003-2801-2962,"('0000-0003-1543-2802', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2803-0335,"('0000-0003-2195-6258', 0.4166666666666667)","('0000-0003-4288-3203', 0.0833333333333333)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2808-3330,"('0000-0002-8597-7253', 0.0384615384615384)","('0000-0002-5492-9216', 0.0384615384615384)","('0000-0002-4622-3205', 0.0384615384615384)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2811-3317,"('0000-0002-9530-6808', 0.2758620689655172)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2815-7803,"('0000-0003-0792-476X', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2817-4152,"('0000-0001-6809-3862', 0.0769230769230769)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2820-1480,"('0000-0001-9998-051X', 0.1)","('0000-0002-8035-8904', 0.02)","('0000-0002-4502-6664', 0.02)","('0000-0001-6111-6291', 0.02)","('0000-0001-5000-223X', 0.0)"
0000-0003-2821-568X,"('0000-0001-6349-3808', 0.6)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2823-1671,"('0000-0002-4326-5805', 0.125)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2825-9711,"('0000-0003-4309-242X', 0.375)","('0000-0001-5096-7488', 0.125)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2828-8897,"('0000-0002-9906-5300', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2829-2220,"('0000-0003-1255-7300', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2830-0892,"('0000-0003-2441-1325', 0.1111111111111111)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2830-6813,"('0000-0002-4395-1397', 0.1538461538461538)","('0000-0001-9435-9441', 0.1538461538461538)","('0000-0001-6397-9410', 0.0769230769230769)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2833-6166,"('0000-0002-7521-6020', 0.4102564102564102)","('0000-0002-4958-0582', 0.1282051282051282)","('0000-0003-1061-2441', 0.0512820512820512)","('0000-0002-4944-9875', 0.0384615384615384)","('0000-0001-5000-223X', 0.0)"
0000-0003-2834-043X,"('0000-0001-8478-3441', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2842-8116,"('0000-0002-0843-4271', 0.0909090909090909)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2848-4919,"('0000-0001-5400-9578', 0.1538461538461538)","('0000-0002-4113-457X', 0.0769230769230769)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2851-8605,"('0000-0001-5578-236X', 0.037037037037037)","('0000-0003-3556-7771', 0.0185185185185185)","('0000-0003-3162-2091', 0.0185185185185185)","('0000-0003-0481-6843', 0.0185185185185185)","('0000-0002-9502-1781', 0.0185185185185185)"
0000-0003-2857-3479,"('0000-0001-8153-1441', 0.25)","('0000-0002-8936-9570', 0.125)","('0000-0003-2892-7986', 0.03125)","('0000-0001-6633-7632', 0.03125)","('0000-0001-5000-223X', 0.0)"
0000-0003-2857-4498,"('0000-0001-8530-5898', 0.625)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2858-8929,"('0000-0002-1515-1317', 0.1)","('0000-0002-4747-4938', 0.05)","('0000-0001-5720-8513', 0.05)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2860-399X,"('0000-0003-2078-0844', 0.3)","('0000-0002-6759-8540', 0.2)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2861-8286,"('0000-0003-4249-7089', 0.1688311688311688)","('0000-0003-0586-2278', 0.0649350649350649)","('0000-0002-9318-9732', 0.0649350649350649)","('0000-0002-8422-8664', 0.0519480519480519)","('0000-0001-6057-4936', 0.0389610389610389)"
0000-0003-2863-0883,"('0000-0001-8446-2285', 0.0754716981132075)","('0000-0002-2211-1831', 0.0566037735849056)","('0000-0003-0130-915X', 0.0377358490566037)","('0000-0001-6250-048X', 0.0377358490566037)","('0000-0003-3750-7342', 0.0188679245283018)"
0000-0003-2863-9626,"('0000-0003-0781-6371', 0.1176470588235294)","('0000-0002-4924-4730', 0.0588235294117647)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2864-0045,"('0000-0003-0595-2898', 0.1333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2864-1347,"('0000-0001-5131-0541', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2864-8266,"('0000-0002-2972-370X', 0.119047619047619)","('0000-0003-1104-6234', 0.0714285714285714)","('0000-0003-0481-6878', 0.0476190476190476)","('0000-0002-1356-9074', 0.0238095238095238)","('0000-0001-5000-223X', 0.0)"
0000-0003-2868-3328,"('0000-0002-9021-8956', 0.125)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2869-0309,"('0000-0001-7077-0164', 0.0909090909090909)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2870-0028,"('0000-0001-8923-5671', 0.9230769230769232)","('0000-0002-2626-7964', 0.0769230769230769)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2872-1072,"('0000-0002-9449-0607', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2872-2235,"('0000-0002-2459-5833', 0.5714285714285714)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2872-2542,"('0000-0002-2577-5676', 1.0)","('0000-0003-2656-5467', 0.7777777777777778)","('0000-0003-2959-7472', 0.2222222222222222)","('0000-0003-4383-0314', 0.1111111111111111)","('0000-0001-5000-223X', 0.0)"
0000-0003-2872-6543,"('0000-0002-9770-3348', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2876-0004,"('0000-0003-3351-5919', 0.0769230769230769)","('0000-0003-2534-3635', 0.0769230769230769)","('0000-0002-0476-9146', 0.0769230769230769)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2878-4671,"('0000-0002-5635-1614', 0.125)","('0000-0002-4605-435X', 0.125)","('0000-0002-3596-7874', 0.125)","('0000-0002-1407-8314', 0.125)","('0000-0001-9097-7381', 0.125)"
0000-0003-2892-7986,"('0000-0003-2857-3479', 0.0333333333333333)","('0000-0001-8153-1441', 0.0333333333333333)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2893-8415,"('0000-0002-4499-3396', 0.1666666666666666)","('0000-0003-2629-9568', 0.0462962962962962)","('0000-0003-3365-3473', 0.0277777777777777)","('0000-0002-1144-9167', 0.0277777777777777)","('0000-0003-4261-4601', 0.0185185185185185)"
0000-0003-2894-0486,"('0000-0003-2162-8246', 0.1111111111111111)","('0000-0003-0100-0590', 0.1111111111111111)","('0000-0002-5597-3075', 0.0555555555555555)","('0000-0002-3201-7144', 0.0555555555555555)","('0000-0001-5830-5323', 0.0555555555555555)"
0000-0003-2894-3345,"('0000-0002-6245-8071', 0.6363636363636364)","('0000-0002-3340-5165', 0.1818181818181818)","('0000-0002-7966-1973', 0.0909090909090909)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2898-6484,"('0000-0001-9901-2578', 0.073170731707317)","('0000-0003-2001-2474', 0.024390243902439)","('0000-0002-9172-3874', 0.024390243902439)","('0000-0002-7231-9745', 0.024390243902439)","('0000-0002-6710-8708', 0.024390243902439)"
0000-0003-2899-3852,"('0000-0003-1613-8998', 0.3125)","('0000-0003-3291-0917', 0.125)","('0000-0003-3436-3726', 0.0625)","('0000-0003-1895-450X', 0.0625)","('0000-0003-0026-7998', 0.0625)"
0000-0003-2899-6615,"('0000-0003-0408-6262', 0.05)","('0000-0002-7518-6247', 0.05)","('0000-0001-9347-0535', 0.05)","('0000-0001-8935-8030', 0.05)","('0000-0001-8436-9398', 0.05)"
0000-0003-2903-4688,"('0000-0003-2281-9829', 0.1818181818181818)","('0000-0003-1419-1832', 0.0909090909090909)","('0000-0003-0435-2065', 0.0909090909090909)","('0000-0002-9607-819X', 0.0909090909090909)","('0000-0002-8567-173X', 0.0909090909090909)"
0000-0003-2907-4989,"('0000-0002-5605-0395', 0.15)","('0000-0003-2241-0353', 0.1)","('0000-0003-4418-5855', 0.05)","('0000-0003-1618-4337', 0.05)","('0000-0002-3797-8577', 0.05)"
0000-0003-2912-8043,"('0000-0002-1296-3555', 0.4090909090909091)","('0000-0002-4252-5572', 0.1363636363636363)","('0000-0001-9072-8828', 0.1363636363636363)","('0000-0002-5554-6946', 0.0454545454545454)","('0000-0001-7830-0781', 0.0454545454545454)"
0000-0003-2914-5310,"('0000-0003-1162-8824', 0.125)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2915-2094,"('0000-0002-6296-4484', 0.2)","('0000-0002-5153-5625', 0.04)","('0000-0001-5830-3491', 0.04)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2916-5223,"('0000-0001-8861-4477', 0.06)","('0000-0003-1768-9134', 0.02)","('0000-0002-5058-5874', 0.02)","('0000-0001-9539-9947', 0.02)","('0000-0001-5000-223X', 0.0)"
0000-0003-2920-9038,"('0000-0002-4546-3880', 0.1428571428571428)","('0000-0001-6262-372X', 0.1428571428571428)","('0000-0001-5551-2132', 0.1428571428571428)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2921-8348,"('0000-0002-3389-136X', 0.1162790697674418)","('0000-0001-5814-9412', 0.0697674418604651)","('0000-0003-0912-2146', 0.0465116279069767)","('0000-0003-1668-9925', 0.0232558139534883)","('0000-0002-8318-8728', 0.0232558139534883)"
0000-0003-2922-1600,"('0000-0002-5673-9360', 0.175438596491228)","('0000-0003-1145-3227', 0.0350877192982456)","('0000-0002-6114-9189', 0.0350877192982456)","('0000-0002-0527-1323', 0.0350877192982456)","('0000-0003-2550-6422', 0.0175438596491228)"
0000-0003-2923-2668,"('0000-0002-1896-4575', 0.25)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2923-4065,"('0000-0003-3072-5240', 0.0833333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2926-3106,"('0000-0001-8841-458X', 1.0)","('0000-0002-8626-5901', 0.75)","('0000-0002-8311-8172', 0.125)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2927-7225,"('0000-0002-3502-8367', 0.0365853658536585)","('0000-0002-9235-1419', 0.024390243902439)","('0000-0002-8907-473X', 0.024390243902439)","('0000-0002-8624-7738', 0.024390243902439)","('0000-0002-7705-5515', 0.024390243902439)"
0000-0003-2928-3609,"('0000-0002-1968-2959', 1.0)","('0000-0002-4089-3822', 0.3333333333333333)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2932-7800,"('0000-0003-0540-7005', 0.1891891891891892)","('0000-0002-6388-446X', 0.1891891891891892)","('0000-0002-0843-4271', 0.1081081081081081)","('0000-0002-5370-4592', 0.081081081081081)","('0000-0003-4177-4590', 0.027027027027027)"
0000-0003-2935-637X,"('0000-0003-0595-2898', 0.0970873786407767)","('0000-0003-2434-4206', 0.0679611650485436)","('0000-0002-0178-8712', 0.029126213592233)","('0000-0001-5502-5975', 0.0194174757281553)","('0000-0003-2296-6327', 0.0097087378640776)"
0000-0003-2936-6308,"('0000-0001-7591-1149', 0.2857142857142857)","('0000-0001-5581-2354', 0.2857142857142857)","('0000-0003-0912-2146', 0.1428571428571428)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2937-8069,"('0000-0001-6482-8067', 0.2)","('0000-0003-4216-8701', 0.1)","('0000-0002-3029-173X', 0.1)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2939-3138,"('0000-0001-9112-3935', 0.0714285714285714)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2940-7739,"('0000-0003-3641-8153', 0.074074074074074)","('0000-0002-8864-4446', 0.074074074074074)","('0000-0002-3143-6777', 0.037037037037037)","('0000-0002-2734-2794', 0.037037037037037)","('0000-0001-5000-223X', 0.0)"
0000-0003-2942-4889,"('0000-0003-1355-980X', 0.1428571428571428)","('0000-0001-8165-9904', 0.1428571428571428)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2943-1245,"('0000-0002-9235-1419', 0.3)","('0000-0003-2927-7225', 0.1)","('0000-0002-4058-4368', 0.1)","('0000-0001-8104-1493', 0.1)","('0000-0001-5000-223X', 0.0)"
0000-0003-2946-1962,"('0000-0001-5012-1140', 0.125)","('0000-0001-6474-8577', 0.125)","('0000-0002-6296-7132', 0.0625)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2946-9294,"('0000-0003-4209-6883', 0.125)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2948-4638,"('0000-0002-8583-1430', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0003-2948-5809,"('0000-0002-6801-4578', 0.2272727272727272)","('0000-0003-0948-821X', 0.1363636363636363)","('0000-0002-0740-4396', 0.0909090909090909)","('0000-0003-3010-8373', 0.0454545454545454)","('0000-0002-5244-4178', 0.0454545454545454)"
0000-0003-2950-4758,"('0000-0003-3801-2456', 0.1764705882352941)","('0000-0003-1716-1970', 0.1176470588235294)","('0000-0001-5970-6073', 0.1176470588235294)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
