codigo_autor,codigo_coautor,num_coautorías,num_publicaciones_totales,coautorías_normalizadas
0000-0002-6723-5467,0000-0002-1224-9124,2,3,0.6666666666666666
0000-0002-6117-4341,0000-0002-6723-5467,2,64,0.03125
0000-0002-6117-4341,0000-0002-1224-9124,2,64,0.03125
0000-0002-1224-9124,0000-0002-6723-5467,2,4,0.5
0000-0002-1224-9124,0000-0002-6117-4341,2,4,0.5
0000-0003-2053-1792,0000-0001-7421-3357,4,72,0.05555555555555555
0000-0001-7421-3357,0000-0003-2053-1792,4,87,0.04597701149425287
0000-0002-8462-6427,0000-0001-8027-2281,2,5,0.4
0000-0001-8027-2281,0000-0002-8462-6427,2,21,0.09523809523809523
0000-0002-3405-765X,0000-0003-0186-1411,1,23,0.043478260869565216
0000-0003-0186-1411,0000-0002-3405-765X,1,44,0.022727272727272728
0000-0003-2042-9974,0000-0002-3641-4198,1,32,0.03125
0000-0002-3641-4198,0000-0003-2042-9974,1,23,0.043478260869565216
0000-0003-1977-9520,0000-0002-2861-3322,5,24,0.20833333333333334
0000-0002-2861-3322,0000-0003-1977-9520,5,16,0.3125
0000-0003-1863-7539,0000-0003-2356-5883,1,47,0.02127659574468085
0000-0003-2356-5883,0000-0003-1863-7539,1,149,0.006711409395973154
0000-0002-0377-4517,0000-0002-8172-2034,1,21,0.047619047619047616
0000-0002-8172-2034,0000-0002-0377-4517,1,19,0.05263157894736842
0000-0003-1195-4478,0000-0002-7635-3473,2,12,0.16666666666666666
0000-0002-7635-3473,0000-0003-1195-4478,2,57,0.03508771929824561
0000-0003-4768-8431,0000-0002-2634-9302,2,176,0.011363636363636364
0000-0002-2634-9302,0000-0003-4768-8431,2,176,0.011363636363636364
0000-0003-4902-5797,0000-0002-4037-3501,1,17,0.058823529411764705
0000-0002-4037-3501,0000-0003-4902-5797,1,22,0.045454545454545456
0000-0003-2961-9125,0000-0002-8513-2218,1,9,0.1111111111111111
0000-0002-8513-2218,0000-0003-2961-9125,1,169,0.005917159763313609
0000-0003-4186-1280,0000-0003-3457-8081,1,20,0.05
0000-0003-3457-8081,0000-0003-4186-1280,1,5,0.2
0000-0002-4274-7546,0000-0003-3294-9838,3,19,0.15789473684210525
0000-0003-3294-9838,0000-0002-4274-7546,3,27,0.1111111111111111
0000-0001-8446-2285,0000-0002-3739-7502,4,57,0.07017543859649122
0000-0002-3739-7502,0000-0001-8446-2285,4,165,0.024242424242424242
0000-0001-8360-4376,0000-0002-2597-574X,5,48,0.10416666666666667
0000-0001-8360-4376,0000-0002-1600-4474,5,48,0.10416666666666667
0000-0002-2597-574X,0000-0001-8360-4376,5,138,0.036231884057971016
0000-0002-1600-4474,0000-0001-8360-4376,5,82,0.06097560975609756
0000-0002-9447-0665,0000-0002-7462-8234,2,24,0.08333333333333333
0000-0002-7462-8234,0000-0002-9447-0665,2,14,0.14285714285714285
0000-0002-4079-1957,0000-0002-0499-8977,3,7,0.42857142857142855
0000-0002-0499-8977,0000-0002-4079-1957,3,25,0.12
0000-0002-4119-701X,0000-0001-8409-868X,1,26,0.038461538461538464
0000-0002-1012-6913,0000-0002-4079-1957,1,33,0.030303030303030304
0000-0002-1012-6913,0000-0001-8409-868X,2,33,0.06060606060606061
0000-0002-4079-1957,0000-0002-1012-6913,1,7,0.14285714285714285
0000-0002-4079-1957,0000-0001-8409-868X,1,7,0.14285714285714285
0000-0002-4079-1957,0000-0002-2677-0551,1,7,0.14285714285714285
0000-0001-8409-868X,0000-0002-4119-701X,1,7,0.14285714285714285
0000-0001-8409-868X,0000-0002-1012-6913,2,7,0.2857142857142857
0000-0001-8409-868X,0000-0002-4079-1957,1,7,0.14285714285714285
0000-0001-8409-868X,0000-0002-2677-0551,2,7,0.2857142857142857
0000-0002-2677-0551,0000-0002-4079-1957,1,22,0.045454545454545456
0000-0002-2677-0551,0000-0001-8409-868X,2,22,0.09090909090909091
0000-0003-2239-3282,0000-0002-1207-1880,1,39,0.02564102564102564
0000-0002-1207-1880,0000-0003-2239-3282,1,19,0.05263157894736842
0000-0002-1207-1880,0000-0003-4229-4580,1,19,0.05263157894736842
0000-0003-4229-4580,0000-0002-1207-1880,1,95,0.010526315789473684
0000-0001-5354-1933,0000-0003-0529-4135,3,19,0.15789473684210525
0000-0003-0529-4135,0000-0001-5354-1933,3,4,0.75
0000-0003-0529-4135,0000-0001-9283-2151,3,4,0.75
0000-0001-9283-2151,0000-0003-0529-4135,3,11,0.2727272727272727
0000-0002-4249-5617,0000-0002-8890-7082,1,32,0.03125
0000-0002-8890-7082,0000-0002-4249-5617,1,35,0.02857142857142857
0000-0001-9871-4041,0000-0003-0912-0845,1,130,0.007692307692307693
0000-0003-0912-0845,0000-0001-9871-4041,1,52,0.019230769230769232
0000-0002-3144-4507,0000-0003-4821-4094,2,26,0.07692307692307693
0000-0003-4821-4094,0000-0002-3144-4507,2,44,0.045454545454545456
0000-0001-9848-6579,0000-0003-0305-308X,1,21,0.047619047619047616
0000-0003-0305-308X,0000-0001-9848-6579,1,7,0.14285714285714285
0000-0003-0305-308X,0000-0002-2323-530X,1,7,0.14285714285714285
0000-0002-2323-530X,0000-0003-0305-308X,1,18,0.05555555555555555
0000-0002-2499-8632,0000-0002-8272-6707,1,11,0.09090909090909091
0000-0002-8272-6707,0000-0002-2499-8632,1,21,0.047619047619047616
0000-0001-7119-9350,0000-0001-5800-0407,1,6,0.16666666666666666
0000-0001-5800-0407,0000-0001-7119-9350,1,8,0.125
0000-0001-8178-8917,0000-0002-9805-9988,1,40,0.025
0000-0002-9805-9988,0000-0001-8178-8917,1,20,0.05
0000-0001-6524-7723,0000-0002-6702-3560,3,23,0.13043478260869565
0000-0001-6524-7723,0000-0002-9262-1757,1,23,0.043478260869565216
0000-0002-6702-3560,0000-0001-6524-7723,3,51,0.058823529411764705
0000-0002-6702-3560,0000-0002-9262-1757,2,51,0.0392156862745098
0000-0002-9262-1757,0000-0001-6524-7723,1,26,0.038461538461538464
0000-0002-9262-1757,0000-0002-6702-3560,2,26,0.07692307692307693
0000-0002-5862-1833,0000-0001-7680-3254,7,231,0.030303030303030304
0000-0001-7680-3254,0000-0002-5862-1833,7,100,0.07
0000-0002-4969-1151,0000-0001-8819-0096,1,50,0.02
0000-0003-3740-698X,0000-0001-8819-0096,1,25,0.04
0000-0001-8819-0096,0000-0002-4969-1151,1,15,0.06666666666666667
0000-0001-8819-0096,0000-0003-3740-698X,1,15,0.06666666666666667
0000-0002-6188-9902,0000-0002-5092-3749,1,18,0.05555555555555555
0000-0002-6188-9902,0000-0003-2456-7661,1,18,0.05555555555555555
0000-0002-5092-3749,0000-0002-6188-9902,1,10,0.1
0000-0003-2456-7661,0000-0002-6188-9902,1,66,0.015151515151515152
0000-0003-1551-9465,0000-0003-3010-8373,1,1,1.0
0000-0003-1551-9465,0000-0002-5773-5687,1,1,1.0
0000-0003-3010-8373,0000-0003-1551-9465,1,57,0.017543859649122806
0000-0003-3010-8373,0000-0002-5773-5687,1,57,0.017543859649122806
0000-0002-5773-5687,0000-0003-1551-9465,1,11,0.09090909090909091
0000-0002-5773-5687,0000-0003-3010-8373,1,11,0.09090909090909091
0000-0002-4393-0510,0000-0001-7421-3357,1,259,0.003861003861003861
0000-0002-4393-0510,0000-0002-3413-570X,1,259,0.003861003861003861
0000-0002-4393-0510,0000-0002-6980-4053,1,259,0.003861003861003861
0000-0002-4393-0510,0000-0003-0206-5337,1,259,0.003861003861003861
0000-0002-4393-0510,0000-0002-0198-4588,1,259,0.003861003861003861
0000-0001-7073-2379,0000-0002-6415-6560,1,196,0.00510204081632653
0000-0001-9251-070X,0000-0001-7421-3357,2,196,0.01020408163265306
0000-0001-9251-070X,0000-0002-3413-570X,1,196,0.00510204081632653
0000-0001-9251-070X,0000-0002-6980-4053,1,196,0.00510204081632653
0000-0001-9251-070X,0000-0002-0198-4588,2,196,0.01020408163265306
0000-0001-7421-3357,0000-0002-4393-0510,1,87,0.011494252873563218
0000-0001-7421-3357,0000-0001-9251-070X,2,87,0.022988505747126436
0000-0001-7421-3357,0000-0002-6415-6560,1,87,0.011494252873563218
0000-0002-3413-570X,0000-0002-4393-0510,1,90,0.011111111111111112
0000-0002-3413-570X,0000-0001-9251-070X,1,90,0.011111111111111112
0000-0002-3413-570X,0000-0002-6415-6560,1,90,0.011111111111111112
0000-0002-6415-6560,0000-0001-7073-2379,1,126,0.007936507936507936
0000-0002-6415-6560,0000-0001-7421-3357,1,126,0.007936507936507936
0000-0002-6415-6560,0000-0002-3413-570X,1,126,0.007936507936507936
0000-0002-6415-6560,0000-0002-6980-4053,1,126,0.007936507936507936
0000-0002-6415-6560,0000-0003-0206-5337,1,126,0.007936507936507936
0000-0002-6415-6560,0000-0002-0198-4588,1,126,0.007936507936507936
0000-0002-6980-4053,0000-0002-4393-0510,1,28,0.03571428571428571
0000-0002-6980-4053,0000-0001-9251-070X,1,28,0.03571428571428571
0000-0002-6980-4053,0000-0002-6415-6560,1,28,0.03571428571428571
0000-0003-0206-5337,0000-0002-4393-0510,1,179,0.00558659217877095
0000-0003-0206-5337,0000-0002-6415-6560,1,179,0.00558659217877095
0000-0002-0198-4588,0000-0002-4393-0510,1,116,0.008620689655172414
0000-0002-0198-4588,0000-0001-9251-070X,2,116,0.017241379310344827
0000-0002-0198-4588,0000-0002-6415-6560,1,116,0.008620689655172414
0000-0003-4333-1566,0000-0001-6496-7235,1,1,1.0
0000-0001-6496-7235,0000-0003-4333-1566,1,1,1.0
0000-0003-4366-8230,0000-0002-0677-5590,1,5,0.2
0000-0003-4366-8230,0000-0001-6398-6370,2,5,0.4
0000-0002-0677-5590,0000-0003-4366-8230,1,2,0.5
0000-0002-0677-5590,0000-0001-6398-6370,1,2,0.5
0000-0001-6398-6370,0000-0003-4366-8230,2,5,0.4
0000-0001-6398-6370,0000-0002-0677-5590,1,5,0.2
0000-0003-0901-708X,0000-0002-8226-2367,3,42,0.07142857142857142
0000-0002-8226-2367,0000-0003-0901-708X,3,10,0.3
0000-0002-8226-2367,0000-0003-2356-3458,2,10,0.2
0000-0003-2356-3458,0000-0002-8226-2367,2,4,0.5
0000-0002-5400-3333,0000-0002-9955-6003,2,40,0.05
0000-0002-9955-6003,0000-0002-5400-3333,2,199,0.010050251256281407
0000-0002-5566-3552,0000-0002-6269-1543,1,40,0.025
0000-0002-6269-1543,0000-0002-5566-3552,1,173,0.005780346820809248
0000-0003-4498-944X,0000-0002-7505-5458,3,10,0.3
0000-0002-7505-5458,0000-0003-4498-944X,3,42,0.07142857142857142
0000-0002-8370-5190,0000-0002-9807-327X,1,24,0.041666666666666664
0000-0002-9807-327X,0000-0002-8370-5190,1,34,0.029411764705882353
0000-0001-8184-2477,0000-0003-4759-2341,2,46,0.043478260869565216
0000-0003-4759-2341,0000-0001-8184-2477,2,22,0.09090909090909091
0000-0001-8968-7344,0000-0002-9540-6622,1,27,0.037037037037037035
0000-0002-9540-6622,0000-0001-8968-7344,1,28,0.03571428571428571
0000-0002-7216-7294,0000-0002-8938-4893,4,31,0.12903225806451613
0000-0002-8938-4893,0000-0002-7216-7294,4,25,0.16
0000-0002-1802-4217,0000-0001-7808-4943,1,107,0.009345794392523364
0000-0001-7808-4943,0000-0002-1802-4217,1,151,0.006622516556291391
0000-0002-9318-2581,0000-0002-8797-2667,1,8,0.125
0000-0002-8797-2667,0000-0002-9318-2581,1,104,0.009615384615384616
0000-0003-4890-4685,0000-0002-2524-1420,1,18,0.05555555555555555
0000-0002-2524-1420,0000-0003-4890-4685,1,18,0.05555555555555555
0000-0001-5371-4427,0000-0002-5162-7503,9,155,0.05806451612903226
0000-0002-5162-7503,0000-0001-5371-4427,9,23,0.391304347826087
0000-0002-8855-0204,0000-0002-2861-3322,1,38,0.02631578947368421
0000-0002-2861-3322,0000-0002-8855-0204,1,16,0.0625
0000-0001-8009-7655,0000-0002-6958-8514,1,46,0.021739130434782608
0000-0002-6958-8514,0000-0001-8009-7655,1,19,0.05263157894736842
0000-0002-4264-9823,0000-0003-2179-4367,1,8,0.125
0000-0003-2179-4367,0000-0002-4264-9823,1,28,0.03571428571428571
0000-0002-5605-0395,0000-0002-3797-8577,1,187,0.0053475935828877
0000-0002-3797-8577,0000-0002-5605-0395,1,32,0.03125
0000-0002-1407-8314,0000-0001-8347-5092,2,476,0.004201680672268907
0000-0001-8347-5092,0000-0002-1407-8314,2,6,0.3333333333333333
0000-0002-4343-3776,0000-0001-6398-7648,3,17,0.17647058823529413
0000-0001-6398-7648,0000-0002-4343-3776,3,26,0.11538461538461539
0000-0003-3811-2369,0000-0003-2184-7692,1,7,0.14285714285714285
0000-0003-2184-7692,0000-0003-3811-2369,1,68,0.014705882352941176
0000-0002-6714-3247,0000-0001-9577-5228,1,35,0.02857142857142857
0000-0001-9577-5228,0000-0002-6714-3247,1,35,0.02857142857142857
0000-0002-5398-2066,0000-0001-8794-4175,2,22,0.09090909090909091
0000-0001-8794-4175,0000-0002-5398-2066,2,9,0.2222222222222222
0000-0001-9598-3131,0000-0002-6067-4600,3,21,0.14285714285714285
0000-0002-6067-4600,0000-0001-9598-3131,3,25,0.12
0000-0001-5329-3124,0000-0002-7629-6579,1,8,0.125
0000-0002-7629-6579,0000-0001-5329-3124,1,65,0.015384615384615385
0000-0002-5031-1013,0000-0001-6297-7165,1,175,0.005714285714285714
0000-0001-6297-7165,0000-0002-5031-1013,1,81,0.012345679012345678
0000-0002-5587-726X,0000-0002-4049-7424,1,18,0.05555555555555555
0000-0002-4049-7424,0000-0002-5587-726X,1,29,0.034482758620689655
0000-0001-7698-1720,0000-0001-6896-9078,1,2,0.5
0000-0001-6896-9078,0000-0001-7698-1720,1,79,0.012658227848101266
0000-0003-3144-0124,0000-0001-6147-0952,2,44,0.045454545454545456
0000-0001-6147-0952,0000-0003-3144-0124,2,32,0.0625
0000-0001-5904-7821,0000-0001-6224-2927,1,12,0.08333333333333333
0000-0002-1910-9589,0000-0001-6224-2927,11,32,0.34375
0000-0001-6224-2927,0000-0001-5904-7821,1,75,0.013333333333333334
0000-0001-6224-2927,0000-0002-1910-9589,11,75,0.14666666666666667
0000-0001-8599-0901,0000-0002-9908-6961,1,17,0.058823529411764705
0000-0001-8599-0901,0000-0002-8997-2599,1,17,0.058823529411764705
0000-0002-9908-6961,0000-0001-8599-0901,1,3,0.3333333333333333
0000-0002-9908-6961,0000-0002-8997-2599,1,3,0.3333333333333333
0000-0002-8997-2599,0000-0001-8599-0901,1,16,0.0625
0000-0002-8997-2599,0000-0002-9908-6961,1,16,0.0625
0000-0003-2864-8266,0000-0002-2972-370X,5,42,0.11904761904761904
0000-0002-2972-370X,0000-0003-2864-8266,5,9,0.5555555555555556
0000-0002-2667-4391,0000-0002-7209-585X,1,31,0.03225806451612903
0000-0002-7209-585X,0000-0002-2667-4391,1,16,0.0625
0000-0002-5721-1656,0000-0001-5000-223X,1,6,0.16666666666666666
0000-0001-5000-223X,0000-0002-5721-1656,1,8,0.125
0000-0002-5412-8945,0000-0002-6366-0108,1,13,0.07692307692307693
0000-0002-6366-0108,0000-0002-5412-8945,1,59,0.01694915254237288
0000-0002-8972-1730,0000-0001-7729-9918,1,4,0.25
0000-0001-7729-9918,0000-0002-8972-1730,1,25,0.04
0000-0002-1217-5858,0000-0002-5729-6450,1,10,0.1
0000-0002-5729-6450,0000-0002-1217-5858,1,15,0.06666666666666667
0000-0002-5382-3794,0000-0003-1590-4478,1,4,0.25
0000-0002-5382-3794,0000-0001-7958-7681,2,4,0.5
0000-0002-5382-3794,0000-0001-8825-2904,3,4,0.75
0000-0003-1590-4478,0000-0002-5382-3794,1,9,0.1111111111111111
0000-0003-1590-4478,0000-0001-7958-7681,1,9,0.1111111111111111
0000-0003-1590-4478,0000-0001-8825-2904,1,9,0.1111111111111111
0000-0001-7958-7681,0000-0002-5382-3794,2,19,0.10526315789473684
0000-0001-7958-7681,0000-0003-1590-4478,1,19,0.05263157894736842
0000-0001-7958-7681,0000-0001-8825-2904,2,19,0.10526315789473684
0000-0001-8825-2904,0000-0002-5382-3794,3,9,0.3333333333333333
0000-0001-8825-2904,0000-0003-1590-4478,1,9,0.1111111111111111
0000-0001-8825-2904,0000-0001-7958-7681,2,9,0.2222222222222222
0000-0003-4376-0440,0000-0003-1761-6314,3,72,0.041666666666666664
0000-0003-1761-6314,0000-0003-4376-0440,3,227,0.013215859030837005
0000-0001-8068-2176,0000-0003-0942-8292,4,15,0.26666666666666666
0000-0003-0942-8292,0000-0001-8068-2176,4,33,0.12121212121212122
0000-0002-5896-2072,0000-0003-1765-0838,1,28,0.03571428571428571
0000-0003-1765-0838,0000-0002-5896-2072,1,9,0.1111111111111111
0000-0002-4690-0085,0000-0003-2793-2388,1,19,0.05263157894736842
0000-0002-4690-0085,0000-0002-4605-435X,3,19,0.15789473684210525
0000-0003-2793-2388,0000-0002-4690-0085,1,36,0.027777777777777776
0000-0003-2793-2388,0000-0002-4605-435X,1,36,0.027777777777777776
0000-0003-2793-2388,0000-0003-2476-4251,1,36,0.027777777777777776
0000-0002-4605-435X,0000-0002-4690-0085,3,199,0.01507537688442211
0000-0002-4605-435X,0000-0003-2793-2388,1,199,0.005025125628140704
0000-0003-2476-4251,0000-0003-2793-2388,1,112,0.008928571428571428
0000-0002-2912-0714,0000-0001-7533-0117,2,160,0.0125
0000-0001-7533-0117,0000-0002-2912-0714,2,17,0.11764705882352941
0000-0001-6019-7018,0000-0001-9899-2308,1,33,0.030303030303030304
0000-0001-9899-2308,0000-0001-6019-7018,1,36,0.027777777777777776
0000-0001-8434-1010,0000-0001-8090-5050,2,69,0.028985507246376812
0000-0001-8090-5050,0000-0001-8434-1010,2,90,0.022222222222222223
0000-0002-1568-8878,0000-0001-8288-7546,1,10,0.1
0000-0001-8288-7546,0000-0002-1568-8878,1,22,0.045454545454545456
0000-0002-4499-3396,0000-0002-0848-2724,2,57,0.03508771929824561
0000-0003-2893-8415,0000-0002-0848-2724,1,108,0.009259259259259259
0000-0002-0848-2724,0000-0002-4499-3396,2,5,0.4
0000-0002-0848-2724,0000-0003-2893-8415,1,5,0.2
0000-0002-7987-4768,0000-0003-4076-2336,4,34,0.11764705882352941
0000-0003-4076-2336,0000-0002-7987-4768,4,230,0.017391304347826087
0000-0003-3183-8773,0000-0003-1694-931X,6,15,0.4
0000-0003-1694-931X,0000-0003-3183-8773,6,41,0.14634146341463414
0000-0001-7404-0038,0000-0001-7045-3572,1,4,0.25
0000-0001-7404-0038,0000-0003-4620-8491,1,4,0.25
0000-0001-7045-3572,0000-0001-7404-0038,1,10,0.1
0000-0001-7045-3572,0000-0003-4620-8491,1,10,0.1
0000-0003-4620-8491,0000-0001-7404-0038,1,13,0.07692307692307693
0000-0003-4620-8491,0000-0001-7045-3572,1,13,0.07692307692307693
0000-0003-4836-6311,0000-0002-7368-9609,3,29,0.10344827586206896
0000-0002-7368-9609,0000-0003-4836-6311,3,46,0.06521739130434782
0000-0003-4482-4936,0000-0001-8099-986X,3,21,0.14285714285714285
0000-0001-8099-986X,0000-0003-4482-4936,3,24,0.125
0000-0001-5513-8291,0000-0001-9649-5551,2,55,0.03636363636363636
0000-0001-9649-5551,0000-0001-5513-8291,2,28,0.07142857142857142
0000-0003-1863-7539,0000-0001-9032-8998,1,47,0.02127659574468085
0000-0001-9032-8998,0000-0003-1863-7539,1,97,0.010309278350515464
0000-0002-4239-8665,0000-0002-1522-8732,3,46,0.06521739130434782
0000-0002-1522-8732,0000-0002-4239-8665,3,9,0.3333333333333333
0000-0002-0742-6990,0000-0003-4870-7649,2,21,0.09523809523809523
0000-0003-4870-7649,0000-0002-0742-6990,2,39,0.05128205128205128
0000-0002-2167-2450,0000-0002-7750-1917,1,13,0.07692307692307693
0000-0002-7750-1917,0000-0002-2167-2450,1,22,0.045454545454545456
0000-0001-6492-8180,0000-0002-2769-5805,1,2,0.5
0000-0002-2769-5805,0000-0001-6492-8180,1,38,0.02631578947368421
0000-0002-2527-8776,0000-0002-1382-0150,1,36,0.027777777777777776
0000-0002-1382-0150,0000-0002-2527-8776,1,11,0.09090909090909091
0000-0002-9822-1586,0000-0003-2309-1171,1,48,0.020833333333333332
0000-0003-2309-1171,0000-0002-9822-1586,1,267,0.003745318352059925
0000-0002-2715-1429,0000-0002-0985-2299,2,3,0.6666666666666666
0000-0002-0985-2299,0000-0002-2715-1429,2,22,0.09090909090909091
0000-0001-5748-5473,0000-0002-7494-5248,1,2,0.5
0000-0002-7494-5248,0000-0001-5748-5473,1,98,0.01020408163265306
0000-0001-7369-1322,0000-0003-4209-6883,1,84,0.011904761904761904
0000-0003-4209-6883,0000-0001-7369-1322,1,50,0.02
0000-0003-2079-4779,0000-0003-3532-6660,1,25,0.04
0000-0003-3532-6660,0000-0003-2079-4779,1,45,0.022222222222222223
0000-0002-1461-8755,0000-0002-7826-0019,1,110,0.00909090909090909
0000-0002-7826-0019,0000-0002-1461-8755,1,7,0.14285714285714285
0000-0002-8892-7104,0000-0001-6682-238X,3,17,0.17647058823529413
0000-0001-6682-238X,0000-0002-8892-7104,3,51,0.058823529411764705
0000-0001-9617-5304,0000-0002-7069-5958,3,40,0.075
0000-0001-9617-5304,0000-0001-5099-8495,3,40,0.075
0000-0002-7069-5958,0000-0001-9617-5304,3,205,0.014634146341463415
0000-0001-5099-8495,0000-0001-9617-5304,3,43,0.06976744186046512
0000-0001-6695-5297,0000-0003-1295-9131,1,27,0.037037037037037035
0000-0003-1295-9131,0000-0001-6695-5297,1,67,0.014925373134328358
0000-0001-7216-5873,0000-0003-1629-2928,1,29,0.034482758620689655
0000-0003-1629-2928,0000-0001-7216-5873,1,26,0.038461538461538464
0000-0001-8634-0767,0000-0002-8371-4185,1,17,0.058823529411764705
0000-0001-8634-0767,0000-0003-2344-5662,1,17,0.058823529411764705
0000-0002-8371-4185,0000-0001-8634-0767,1,27,0.037037037037037035
0000-0002-8371-4185,0000-0003-2344-5662,1,27,0.037037037037037035
0000-0003-2344-5662,0000-0001-8634-0767,1,14,0.07142857142857142
0000-0003-2344-5662,0000-0002-8371-4185,1,14,0.07142857142857142
0000-0003-3147-8042,0000-0001-6939-0914,1,18,0.05555555555555555
0000-0001-6939-0914,0000-0003-3147-8042,1,71,0.014084507042253521
0000-0002-3407-8493,0000-0002-8187-5110,1,23,0.043478260869565216
0000-0002-8187-5110,0000-0002-3407-8493,1,33,0.030303030303030304
0000-0002-2654-2591,0000-0003-1869-5800,2,7,0.2857142857142857
0000-0003-1869-5800,0000-0002-2654-2591,2,27,0.07407407407407407
0000-0003-2950-5670,0000-0002-5956-3006,1,91,0.01098901098901099
0000-0002-5956-3006,0000-0003-2950-5670,1,1,1.0
0000-0002-6339-5738,0000-0002-6862-9468,7,49,0.14285714285714285
0000-0002-6862-9468,0000-0002-6339-5738,7,26,0.2692307692307692
0000-0001-9540-3010,0000-0002-2405-4404,1,101,0.009900990099009901
0000-0002-2405-4404,0000-0001-9540-3010,1,302,0.0033112582781456954
0000-0001-8251-5857,0000-0003-3075-0665,1,4,0.25
0000-0003-3075-0665,0000-0001-8251-5857,1,93,0.010752688172043012
0000-0002-7069-5958,0000-0002-5144-6200,1,205,0.004878048780487805
0000-0002-7069-5958,0000-0002-6350-5001,1,205,0.004878048780487805
0000-0002-7069-5958,0000-0001-8738-2467,1,205,0.004878048780487805
0000-0002-7069-5958,0000-0002-4465-7034,3,205,0.014634146341463415
0000-0002-5144-6200,0000-0002-7069-5958,1,23,0.043478260869565216
0000-0002-5144-6200,0000-0002-6350-5001,1,23,0.043478260869565216
0000-0002-5144-6200,0000-0001-8738-2467,1,23,0.043478260869565216
0000-0002-5144-6200,0000-0002-4465-7034,1,23,0.043478260869565216
0000-0002-6350-5001,0000-0002-7069-5958,1,55,0.01818181818181818
0000-0002-6350-5001,0000-0002-5144-6200,1,55,0.01818181818181818
0000-0002-6350-5001,0000-0001-8738-2467,1,55,0.01818181818181818
0000-0002-6350-5001,0000-0002-4465-7034,1,55,0.01818181818181818
0000-0001-8738-2467,0000-0002-7069-5958,1,31,0.03225806451612903
0000-0001-8738-2467,0000-0002-5144-6200,1,31,0.03225806451612903
0000-0001-8738-2467,0000-0002-6350-5001,1,31,0.03225806451612903
0000-0001-8738-2467,0000-0002-4465-7034,1,31,0.03225806451612903
0000-0002-4465-7034,0000-0002-7069-5958,3,22,0.13636363636363635
